category,sub_category,crimeaditionalinfo,processed_text
Online Cyber Trafficking,Online Trafficking,"Ther was a Facebook request in a decent manner with a bank manager profile  i accepted it then she started chatting that she is divorced i explained her that im married and wit family suddenly vedio call came and it was nude started sexual activity mean time i was also got distributed and forsed to mastrubate i was not able to understand stand regarding the trap
And they started demanding money and murde me in my wife contact no 
Then we blocked the account in face book and wats app now on    again some one has downloaded the video in wastsapp and circulating it in the watsapp and sharring in facebook",ther facebook request decent manner bank manag profil accept start chat divorc explain im marri wit famili suddenli vedio call came nude start sexual activ mean time also got distribut fors mastrub abl understand stand regard trap start demand money murd wife contact block account face book wat app one download video wastsapp circul watsapp shar facebook
Online Cyber Trafficking,Online Trafficking,"People asked and requested money through Paytmgpay and phone pay
It failed earlier and then it succeeded
He was continuously asking that u will get refund back some timing issue because of that it is not getting credited to your account",peopl ask request money paytmgpay phone pay fail earlier succeed continu ask u get refund back time issu get credit account
Online Cyber Trafficking,Online Trafficking,Got call from  phone number and OTP messages and other transaction message came from these links AX  SPRCRD AXRBLBNK JM RBLBNK ADRBLBNK came from states you got reward points from ICICI Credit card to redeem they asked me another bank credit card details since ICICI Credit card expired I shared my OTP later I release they deducted my  thousand in my RBL CREDIT CARD I immediately blocked card and raised complaint in RBL bank they told  working days to resolve this issue kindly please help me to get back my   thousand from my credit card when I said I file complaint they never bothered they said you give madam they speak very softly and make us to believe they from bank  Kindly please resolve this issue it will be very helpful They only told my RBL credit card number later they asked for card expired date first I said no later they told dnt share cvv it will problem share expired date they said I became fool and shared they have my all three credit card details card number everything,got call phone number otp messag transact messag came link ax sprcrd axrblbnk jm rblbnk adrblbnk came state got reward point icici credit card redeem ask anoth bank credit card detail sinc icici credit card expir share otp later releas deduct thousand rbl credit card immedi block card rais complaint rbl bank told work day resolv issu kindli pleas help get back thousand credit card said file complaint never bother said give madam speak softli make us believ bank kindli pleas resolv issu help told rbl credit card number later ask card expir date first said later told dnt share cvv problem share expir date said becam fool share three credit card detail card number everyth
Online Cyber Trafficking,Online Trafficking,sir maine loan liya tha  month ke liye par muze  days se ge blackmail kar rahe hai or muze paise ke liye pareshan  dhamki de rahe ki maine Unhe paise nahi diye to mere contact walo ko meri gandhi photos or videos send karenge,sir main loan liya tha month ke liy par muze day se ge blackmail kar rahe hai muze pais ke liy pareshan dhamki de rahe ki main unh pais nahi diy mere contact walo ko meri gandhi photo video send kareng
Online Cyber Trafficking,Online Trafficking,"Please help they are sharing nonsense text with my contacts and the massage is 

NameShivendra SinghMobile NoIdentity Card NoHome AddressSO Rameshwar Singh kila road hospital ke samne ward no  Raghogarh Raghogarh Guna Madhya Pradesh Risk Rank

RAPIST RAPIST BALATKARI RAPIST RAPIST
Manay aaf ko jiska aadhar card veja hai uska naam cccccc hai ya madarchot nay  saal ki priya naam ke laadki ka  rape karke beherami say hattya karde hai Aagar aaf ko ya gandi naalika kida kahe par ve dekhe to turant pitai chalu kardena mar mar k salay ka huliya change kardenaUske baad madarchot ko patak patak ke najik k police station may bujha dena Dhannaybaad 

                     POLICE DEPARTMENT DELHI Rank",pleas help share nonsens text contact massag nameshivendra singhmobil noident card nohom addressso rameshwar singh kila road hospit ke samn ward raghogarh raghogarh guna madhya pradesh risk rank rapist rapist balatkari rapist rapist manay aaf ko jiska aadhar card veja hai uska naam cccccc hai ya madarchot nay saal ki priya naam ke laadki ka rape kark beherami say hattya kard hai aagar aaf ko ya gandi naalika kida kahe par dekh turant pitai chalu kardena mar mar k salay ka huliya chang kardenausk baad madarchot ko patak patak ke najik k polic station may bujha dena dhannaybaad polic depart delhi rank
Online Cyber Trafficking,Online Trafficking,jio partner,jio partner
Online Cyber Trafficking,Online Trafficking,"I applied for a loan blonezcom onlineThey called in the morning and said we were Bajaj FinServeYou have been told that a loan of Rs    has been approvedYou will be charged a processing fee of Rs   After sending the money you will be charged Rs    for the BTT chargeI was skeptical and when asked at their Bajaj Finance head office they said it was a fraudulent calltotally i lost Rs  I want you to help me

They are details
Ph no  
   
          

He is bank account details
Bajaj finance ltd
Account number
STATE BANK OF INDIA
Ifsc code SBIN

They are 
Google paypaytm number 

Bajaj FinServe",appli loan blonezcom onlinethey call morn said bajaj finservey told loan rs approvedy charg process fee rs send money charg rs btt chargei skeptic ask bajaj financ head offic said fraudul calltot lost rs want help detail ph bank account detail bajaj financ ltd account number state bank india ifsc code sbin googl paypaytm number bajaj finserv
Online Cyber Trafficking,Online Trafficking,bigfashionsalescom is the website link i purchased a baby dress by online payment Untill now i did not receive my ordered dress Then i found website was closed and no contact reply in YouTube and google found some fraud website with same contact information and on many websites,bigfashionsalescom websit link purchas babi dress onlin payment until receiv order dress found websit close contact repli youtub googl found fraud websit contact inform mani websit
Online Cyber Trafficking,Online Trafficking,,nan
Online Cyber Trafficking,Online Trafficking,Main  no Par call kiya jo ki main ik product online kiya tha  to maine delhivery courier budaun search kiya to yeh no Nikla fir maine espar phon kiya to usne address update ke liye anydesk aap ko download karaya uske baad usme address dala or  apdate fees btadi vo fees ke liye maine maine card no Or ccv code dala uske baad mere mere paise saare account se kat gaye or bhi no Hai mere paas jisse meri baat hue    Or   hai,main par call kiya jo ki main ik product onlin kiya tha main delhiveri courier budaun search kiya yeh nikla fir main espar phon kiya usn address updat ke liy anydesk aap ko download karaya usk baad usm address dala apdat fee btadi vo fee ke liy main main card ccv code dala usk baad mere mere pais saar account se kat gay bhi hai mere paa jiss meri baat hue hai
Online Cyber Trafficking,Online Trafficking,Fraudsters called me by mobile no  and tell me that I am Sureshour old office boy and will send you money and then I will take it back after some days and he then make fraud by send me link for payment transfer,fraudster call mobil tell sureshour old offic boy send money take back day make fraud send link payment transfer
Online Cyber Trafficking,Online Trafficking," is the number through which she is trying to blackmail with fake nude photos and videos


One lady with below contact numbers is trying to cheat people with fake nude pics and videos
Kindly take immediate action on her
Please sir
Please save people from her
It is kind of honey trap


Kindly help",number tri blackmail fake nude photo video one ladi contact number tri cheat peopl fake nude pic video kindli take immedi action pleas sir pleas save peopl kind honey trap kindli help
Online Cyber Trafficking,Online Trafficking,"Dear SirMam 

The number and website details which i have provided the person named anny mam cheated lots of people inclusing me to invest money on virtual mining machine on her website and now she ditched us and close her website and number and stole our money I have lost Rs  on her website So i request you to please help us and catch that bad peoples so that they will never do it with anyone in future",dear sirmam number websit detail provid person name anni mam cheat lot peopl inclus invest money virtual mine machin websit ditch us close websit number stole money lost rs websit request pleas help us catch bad peopl never anyon futur
Online Cyber Trafficking,Online Trafficking,"Received a SMS from number     for  providing PAN Card details  at httpsbitlyBTgCRM to avoid blocking bank account 

Received a SMS from number     for  providing PAN Card details  at httpsbitlyBTgCRM to avoid blocking bank account",receiv sm number provid pan card detail httpsbitlybtgcrm avoid block bank account receiv sm number provid pan card detail httpsbitlybtgcrm avoid block bank account
Online Cyber Trafficking,Online Trafficking,Its cyber crime done on it paytm he used my no for regarding disposable and pressurise on me to payments its a gang of cyber paytm crime i am get very hopeful not understand what have to done they call me again again to make payments,cyber crime done paytm use regard dispos pressuris payment gang cyber paytm crime get hope understand done call make payment
Online Cyber Trafficking,Online Trafficking,I have scammed in the name of Maersk Fund Raiser In this hard Covid Time Where I am in need of funds this started with a website URL maerskcontonlinexyz and then they asked to add money to s wallet later  days i saw the flowing on the account but all of sudden  th day the website got close,scam name maersk fund raiser hard covid time need fund start websit url maerskcontonlinexyz ask add money wallet later day saw flow account sudden th day websit got close
Online Cyber Trafficking,Online Trafficking,"This guy pretending to be a Manjit singh from Indian Army canteen asking me quotation from different whatsapp number and fixing the deal transaction For advance payment he is asking me my personal bank account to deposit the amount Yesterday he even was asking my aadhar OTP I do not know how he was able to breach my aadhar details and including the hdfc credit cards Even today he pretended as a different buyer from Dabolim Airport and was asking bank details for advance payment 

Different Mobile numbers he has used are 

 

Uptill now no financial harm has happened to me However pls catch hold of such anti social guys who are purposefully harassing and have ulterior intention to cause fraud to several users on social media",guy pretend manjit singh indian armi canteen ask quotat differ whatsapp number fix deal transact advanc payment ask person bank account deposit amount yesterday even ask aadhar otp know abl breach aadhar detail includ hdfc credit card even today pretend differ buyer dabolim airport ask bank detail advanc payment differ mobil number use uptil financi harm happen howev pl catch hold anti social guy purpos harass ulterior intent caus fraud sever user social media
Online Cyber Trafficking,Online Trafficking,CASH ADVANCE AAPLICATION THOUGH PLAYSTORE AND THEY HAKING MY MOBILE AND THREATING ME AND ABUSE ME AND MY FAMILY AND MY RELATIVE and they message me my all relative whatsapp number they are massage me from diffrent number,cash advanc aaplic though playstor hake mobil threat abus famili rel messag rel whatsapp number massag diffrent number
Online Cyber Trafficking,Online Trafficking,My mobile number continues getting OTP from Flipkart snapdeal okcredit and Apollo then without my permission my order got cancelled in my Flipkart account and someone hacked my account and place sexual product in my account,mobil number continu get otp flipkart snapdeal okcredit apollo without permiss order got cancel flipkart account someon hack account place sexual product account
Online Cyber Trafficking,Online Trafficking,"Dear sir

   SUB     Deduction of amount  from my ICICI BANK CREDIT CARD NO 

 I RECEIVED A CALL ON  DATED  FROM SLICE OFFICE OF MOBILE NO  AND TOLD HIS NAME RAHUL SINGHHE TOLD ME TO DOWN LOAD SLICE APP AND ANY DESK APP FOR PROCESSING SLICE CREDIT CARDUNKNOWLING I DOWN LOADEDHE DEBITED TWO TIME  AND  FROM ICICI BANK CREDIT CARDIMMEDIATELY I REMOVED BOTH THE APPLICATIONS AND BLOCKED THE CARDI RAISED A COMPLIANT TO ICICI BANK CUSTOMER CARE THEY RAISED COMPLIANT HAVING SRNO ANd ITOLD CUSTOMER CARE TO HOLD THAT AMOUNT AND KEEP MY ACCOUNT UNDER LIENBUT CUSTOMET RELEASED THAT AMOUNT ON  EVENING
 PAYTM NOIDA IN  RS  AND RUMMY CULTURE   RS  SO I REQUEST U KINDLY TRACE OUT THAT PERSON AND REVERSE THAT AMOUNT TO MY ICICI BANK CREDIT CARD AS EARLY AS PISSIBLE",dear sir sub deduct amount icici bank credit card receiv call date slice offic mobil told name rahul singhh told load slice app desk app process slice credit cardunknowl loadedh debit two time icici bank credit cardimmedi remov applic block cardi rais compliant icici bank custom care rais compliant srno itold custom care hold amount keep account lienbut customet releas amount even paytm noida rs rummi cultur rs request u kindli trace person revers amount icici bank credit card earli pissibl
Online Cyber Trafficking,Online Trafficking,Hello sir or madam the numbers which I mention in above they called me on whats app and blackmailed to send money I sent  to them to make them delete but they kept on blackmailing more I requested them to delete also they have sent my video to my Facebook friend,hello sir madam number mention call what app blackmail send money sent make delet kept blackmail request delet also sent video facebook friend
Online Cyber Trafficking,Online Trafficking,"He is using instgram marketing posts and he saying that i will sell Netflix account rs per yearly i was asked proofs too he given some accounts and he given some accounts those r also multiple accounts he is using multiple Accounts and his referred accounts i was asked ntg they saying he is   percent  real  u can trust him i was paid to him u can check screen shot money is not problem but i was say to him a lession with ur action
 Instagram id is  thepremiumhubac  please take action and refund it sir his number is 
Please take action as early as possible and refund please i will give my number sirmadam  this is my number please take serious action on him please don not reduce trust even on ur cyber crime police sir please take an action",use instgram market post say sell netflix account rs per yearli ask proof given account given account r also multipl account use multipl account refer account ask ntg say percent real u trust paid u check screen shot money problem say lession ur action instagram id thepremiumhubac pleas take action refund sir number pleas take action earli possibl refund pleas give number sirmadam number pleas take seriou action pleas reduc trust even ur cyber crime polic sir pleas take action
Online Cyber Trafficking,Online Trafficking,phone kark OTP mang raha tha aur baat karne par gali de raha h raat ko  bje phone kiya to ledies  bol rahi thi fir next day morning me call aaya tha to jens baat kiya aur aur OTP mang raha tha maine mana kiya to gali de raha hai  jis mobile se phone kya tha wo number  hai,phone kark otp mang raha tha aur baat karn par gali de raha h raat ko bje phone kiya ledi bol rahi thi fir next day morn call aaya tha jen baat kiya aur aur otp mang raha tha main mana kiya gali de raha hai ji mobil se phone kya tha wo number hai
Online Cyber Trafficking,Online Trafficking,One of the agent contacted me through WhatsApp saying that earn money as part time job during pandemic COVID and forwarded me to other agent at telegram and gave several tasks to complete at commission rate,one agent contact whatsapp say earn money part time job pandem covid forward agent telegram gave sever task complet commiss rate
Online Cyber Trafficking,Online Trafficking,"I have conect the  appletechofficial
Id purchase the iphone but he told phone coste is  but he tell paid gst May have paid gst  and cosumer price   rupee He told amount refund  get return  your amount But not return again told pay for rupee  may have paid the amount He did not give the orde details  please help me Amount paid number is 
Id  is  appletechofficial and  Elite technology Hub Please  track the id  and track the order  
Thank you",conect appletechoffici id purchas iphon told phone cost tell paid gst may paid gst cosum price rupe told amount refund get return amount return told pay rupe may paid amount give ord detail pleas help amount paid number id appletechoffici elit technolog hub pleas track id track order thank
Online Cyber Trafficking,Online Trafficking,yesterday am received a call from  he told me you are a lucky person you won a  lakh rupees from kbc   providing me a him senior number rana pratap singh   and told me providing a your bank details  and am denied so he again and again calling me  and harassment  for providing me bank details,yesterday receiv call told lucki person lakh rupe kbc provid senior number rana pratap singh told provid bank detail deni call harass provid bank detail
Online Cyber Trafficking,Online Trafficking,This is the message received and asking for KYC THE PHONE NUMBER OF EXECUTIVE IS ALSO GIVEN The link shared is fake and once we click the link and call executive they fetch complete bank and other details We request to teach them a lesson,messag receiv ask kyc phone number execut also given link share fake click link call execut fetch complet bank detail request teach lesson
Online Cyber Trafficking,Online Trafficking,I raised funding through an application online and someone is trying to blackmail and create mobbed photos of mine to recover money and sending nonsense messages to my contacts and claiming myself to be a prostitute,rais fund applic onlin someon tri blackmail creat mob photo mine recov money send nonsens messag contact claim prostitut
Online Cyber Trafficking,Online Trafficking,There is no response even after two emails sent for response Even Mobile no provided is fake and not connecting Fake website is developed without recovering the password and other details There is contact now,respons even two email sent respons even mobil provid fake connect fake websit develop without recov password detail contact
Online Cyber Trafficking,Online Trafficking,New Retail apps download,new retail app download
Online Cyber Trafficking,Online Trafficking,I applied a loan for my friend with my proofs like Aadhar CardPANcardmobile number email ID but loan was not approved and after many days today they called me to repayment of money but I said that I didnt received any money from you so I did not pay you they blackmailing me with my contacts he said that he creates a group of my fily and they send dirty videos to blame me after I called to a cybercrime,appli loan friend proof like aadhar cardpancardmobil number email id loan approv mani day today call repay money said didnt receiv money pay blackmail contact said creat group fili send dirti video blame call cybercrim
Online Cyber Trafficking,Online Trafficking,"Respected Sir

I have been taken loan of Rs One thousand only from Galaxy Card App Due to unavoidable  pendamic situation I didnt repay on time I requested them to give me  months time to repay with penalty So many emails and whatsapp messages sent to them Eventhough they are not considering my request

The Galaxy Card people stolen my Mobile Phone Contact Numbers and started to messaging them as screenshot attached

Every day they are sending phone messages to everyone to defame me They have damaged entire my image in my family relatives and friends I dont have face to show them There is no need to live in this world

As a last chance I am approaching you to take appropriate actions against Galaxy Card
Their Mobile number 

Thanking you sir

Kadavath Roja Bai
",respect sir taken loan rs one thousand galaxi card app due unavoid pendam situat didnt repay time request give month time repay penalti mani email whatsapp messag sent eventhough consid request galaxi card peopl stolen mobil phone contact number start messag screenshot attach everi day send phone messag everyon defam damag entir imag famili rel friend dont face show need live world last chanc approach take appropri action galaxi card mobil number thank sir kadavath roja bai
Online Cyber Trafficking,Online Trafficking,"for improving my credit score I took  loan from this app then paid the whole amount on  oct but people from third party blackmailing me continuously every time I open the app for payment new code appears and then change thats how they do fraud
they are blackmailing me continuously by using my personal details and contacts please take action against this app
 app name is CASHPAL",improv credit score took loan app paid whole amount oct peopl third parti blackmail continu everi time open app payment new code appear chang that fraud blackmail continu use person detail contact pleas take action app app name cashpal
Online Cyber Trafficking,Online Trafficking,"sewava me shriman mahoday ji nivedan hai ki prarthi cyber crime se pidit hai prarthi ne apni shikayat ko shikayat sankhya    me registrad karavayi jisame prarthi ki samasya ka abhi tak hal nahi hua hai  or prarthi ne sikayat  me apni shikayat ke bare me jo vivran diya hai usame  rupaye ki jagah  likh gaya tha  isake liye prarthi chhama chahta hai  atah   nikasee ke bad  ka whithdrawal or hua hai prarthi ke froud website ke wallet me   rupaye  fase huye hai or ab  din se  phone aa raha hai ki aap  rupaye nahi to  ka hi kar dijiye to bhi apka paisa vapas kar diya jayega yadi aap   ka pura nahi karoge to apka paisa vapas nahi kiya jayega yah suchana mobile no   se or  or  se di ja rahi hai or  panding pade rupaye ko  vapas nahi karane ki bat kahi ja rahi   ya  rupaye or nikalne ko bataya ja raha hai 
atah apse nivedan  hai ki mahodaya ji meri samsya ko shighra samadhan karane ki kripa kare or froud company ke sath sakht karyvahi karane ki kripa kare mahan kripa hogi  sadhanyavad",sewava shriman mahoday ji nivedan hai ki prarthi cyber crime se pidit hai prarthi ne apni shikayat ko shikayat sankhya registrad karavayi jisam prarthi ki samasya ka abhi tak hal nahi hua hai prarthi ne sikayat apni shikayat ke bare jo vivran diya hai usam rupay ki jagah likh gaya tha isak liy prarthi chhama chahta hai atah nikase ke bad ka whithdraw hua hai prarthi ke froud websit ke wallet rupay fase huy hai ab din se phone aa raha hai ki aap rupay nahi ka hi kar dijiy bhi apka paisa vapa kar diya jayega yadi aap ka pura nahi karog apka paisa vapa nahi kiya jayega yah suchana mobil se se di ja rahi hai pand pade rupay ko vapa nahi karan ki bat kahi ja rahi ya rupay nikaln ko bataya ja raha hai atah aps nivedan hai ki mahodaya ji meri samsya ko shighra samadhan karan ki kripa kare froud compani ke sath sakht karyvahi karan ki kripa kare mahan kripa hogi sadhanyavad
Online Cyber Trafficking,Online Trafficking,last few minut i have recived a whatsapp its mention a nude video and abusing messages recived i had to call that number agaid he is abusing me at caLLINGplease accpet my complaines i am so much scred,last minut reciv whatsapp mention nude video abus messag reciv call number agaid abus callingpleas accpet complain much scred
Online Cyber Trafficking,Online Trafficking,Shivam kumar sharma has sent me an amount of Rs  on  august  through paytm but i have not received the amount in my account yet  I had complaint about the same for so many times but i did not get any positive response,shivam kumar sharma sent amount rs august paytm receiv amount account yet complaint mani time get posit respons
Online Cyber Trafficking,Online Trafficking,They are blackmailing me if i didnt pay money they are saying your life will be spoil firstly they asked me thousand and i paid again they are asking send me another  rupees if not we will spread your photos in google websites,blackmail didnt pay money say life spoil firstli ask thousand paid ask send anoth rupe spread photo googl websit
Online Cyber Trafficking,Online Trafficking,Got a message on Whatsapp no  and said my number was given by the person whose photo is shown in the ad He said that there will be more people calling and inquiring as the person was proving a list of other number in which my number was also listed Surprisingly when I entered the no provided on the ad that number was also saved on my phone contacts under the name of Deepak Bajaj I called and spoke to deepak regarding what was going on he said that his phone was hacked and that he was already registered the cyber complaint The hacker was asking deepak to transfer Rs  to release his number Deepak said that the hacker was listing the contact numbers found on this phone contacts I came in contact with deepak regarding my kidney issue as he had also got his kidney transplant done and deepak was helping me resolve my issue Deepaks number was provided to me by my friend Vipin Modi No  who I met on an app called tango When I called on  as he sent me the screenshots of the ad circulating he said that Deepak had taken some loan which he is not able to repay so the person on  was sending this image to all numbers which is in the reference provided by Deepak as per his story I got these message on my whatsapp number  This is highly humiliating as Im an actor and my number is being circulated requesting the cyber crime department to please resolve and stop the circulation and take strict actions against the culprits Th,got messag whatsapp said number given person whose photo shown ad said peopl call inquir person prove list number number also list surprisingli enter provid ad number also save phone contact name deepak bajaj call spoke deepak regard go said phone hack alreadi regist cyber complaint hacker ask deepak transfer rs releas number deepak said hacker list contact number found phone contact came contact deepak regard kidney issu also got kidney transplant done deepak help resolv issu deepak number provid friend vipin modi met app call tango call sent screenshot ad circul said deepak taken loan abl repay person send imag number refer provid deepak per stori got messag whatsapp number highli humili im actor number circul request cyber crime depart pleas resolv stop circul take strict action culprit th
Online Cyber Trafficking,Online Trafficking,I get suspected mails from unknown mail id and i feel someone is listening to calls and reading my messgaes my calls get hanged my whats app call get overlapped  I feel some one hearing my calls Please try to solve my queries,get suspect mail unknown mail id feel someon listen call read messga call get hang what app call get overlap feel one hear call pleas tri solv queri
Online Cyber Trafficking,Online Trafficking,"All detail share in attached file  
FOLLOWING THREE NUMBER WHICH ABOVE ACTIVEN DONE WITH ME





Above number still active he will contact with me for future money

Kinly caught this fraudulent person  Do need full for the same

Here I attached a Complaint copy And All detail for  Fraudulent case
My Mo NO
",detail share attach file follow three number activen done number still activ contact futur money kinli caught fraudul person need full attach complaint copi detail fraudul case mo
Online Cyber Trafficking,Online Trafficking,"This happend in facebook and whatsapp 
My facebook  id is agrawaladityagmailcom

And his id i mentioned on pdf image  block his id 
The person called me  made a video using my facebook information  the person now is blackmailing me to share my video to my facebook friends  please stop this thing immediately  he is asking me for money  i dont want to send him money  his WhatsApp no is ",happend facebook whatsapp facebook id agrawaladityagmailcom id mention pdf imag block id person call made video use facebook inform person blackmail share video facebook friend pleas stop thing immedi ask money dont want send money whatsapp
Online Cyber Trafficking,Online Trafficking,"Making a fake video nude call and capturing our face and blackmailing for money 
If I didnt give money they will upload my video to all of my friends 
I know this already and he was disturbing me so I acted and I screen recorded everything",make fake video nude call captur face blackmail money didnt give money upload video friend know alreadi disturb act screen record everyth
Online Cyber Trafficking,Online Trafficking,A random stranger messaged me in Facebook Messenger and induced me for sex video call I mistakenly agreed to it and he gave me his whatsapp number He started the video call in whatsapp and showed me a nude video for which I very erroneously showed my video in a semi nude manner Later I found this guy to be a fraud and he started threatening me saying that he will share my video by screen recording to my friends and family in facebook messenger He is giving me mental torture and demanding a lot of money He is abetting me to commit suicide I paid him  rupees and he still demanding more money Please take appropriate action against him and get me back my money,random stranger messag facebook messeng induc sex video call mistakenli agre gave whatsapp number start video call whatsapp show nude video erron show video semi nude manner later found guy fraud start threaten say share video screen record friend famili facebook messeng give mental tortur demand lot money abet commit suicid paid rupe still demand money pleas take appropri action get back money
Online Cyber Trafficking,Online Trafficking,I got a call from the number claiming to be from Shinecom job site for job interviewto schedule the interview he sent me the link on whatsup when clicked on it it asked for the amount to be paid rs when i clicked on the link and logged in to my bank immediately    got debited from my account,got call number claim shinecom job site job interviewto schedul interview sent link whatsup click ask amount paid rs click link log bank immedi got debit account
Online Cyber Trafficking,Online Trafficking,"He threatened me by from my photos and this mobile no 
Send me my merge photos and blackmail me to send my contact number
Also using abusive language also send message and videos to my contact number also",threaten photo mobil send merg photo blackmail send contact number also use abus languag also send messag video contact number also
Online Cyber Trafficking,Online Trafficking,They told to transfer money for the service  I transferred I trusted her but she cheated me it happened to day at  pm pls help me that the issue her whats app no  that it pls get my money back,told transfer money servic transfer trust cheat happen day pm pl help issu what app pl get money back
Online Cyber Trafficking,Online Trafficking,I have taken loan from app he is blackmailing me and he sent my images to my contacts and now he is blackmailing me he will send nude pics of mine he has morphed my pics and he is black mailing me plss help me,taken loan app blackmail sent imag contact blackmail send nude pic mine morph pic black mail plss help
Online Cyber Trafficking,Online Trafficking,Muje blackmail karti hai pahele  mag rahi thi fir  mag ne lagi fir  mag ne lagi fir  mag ne lagi mene abhi tak  diye hai woh abhi  or mag rahi hai fir yeh video delete karegi aisa bol rahi hai please ye bat kisi press me leak na kare maherbani hogi or iske khilaf kadi se kadi karyavahi kare,muje blackmail karti hai pahel mag rahi thi fir mag ne lagi fir mag ne lagi fir mag ne lagi mene abhi tak diy hai woh abhi mag rahi hai fir yeh video delet karegi aisa bol rahi hai pleas ye bat kisi press leak na kare maherbani hogi isk khilaf kadi se kadi karyavahi kare
Online Cyber Trafficking,Online Trafficking,I got an sms by mobile no for update PAN card in SBI Yono Account with link I have gone through the link it asked for DOB name net banking login credentials  OTP Rs  has debited from my account after entering nd OTP,got sm mobil updat pan card sbi yono account link gone link ask dob name net bank login credenti otp rs debit account enter nd otp
Online Cyber Trafficking,Online Trafficking,"one day morning Dec  one phone cal  recied His name is K Sudharshan Reddy 
 he told laptop sales and services he telling
 he is in Venkatagiri Village but he telling lie sir
laptop purpes iam sended to gogle pay  sir total Rs",one day morn dec one phone cal reci name k sudharshan reddi told laptop sale servic tell venkatagiri villag tell lie sir laptop purp iam send gogl pay sir total rs
Online Cyber Trafficking,Online Trafficking,"online paytm customer care check in google and got number  call this number and told that to download ASK DESK mobile app and opened downloaded app told that paytm post paid not updated and told that  amount pay and you will get return and amount dedected  gone  and again told that debit card scan told that you will get return back call and say u will get money in google pay 
again called and told that UPI id and again told  pay and three times 
 one time 
 again 
 again
total  gone
again told that total amount send 
i got to know that i am loss",onlin paytm custom care check googl got number call number told download ask desk mobil app open download app told paytm post paid updat told amount pay get return amount dedect gone told debit card scan told get return back call say u get money googl pay call told upi id told pay three time one time total gone told total amount send got know loss
Online Cyber Trafficking,Online Trafficking,Amozon pe hum karadidne par profit ka jasha de kr humse bhaut se paise ko add karaya gya hum karte gye aur hume jayde se jayde profit dekr fasaya gaya  mere amount  rupees ho gya to hum soche ab apna amount apne khate me transfer kr le to usne kaha  aap  ka amount aur paid karo tab withdraw ho gya iske bad humre account ko block kr diya gya,amozon pe hum karadidn par profit ka jasha de kr hums bhaut se pais ko add karaya gya hum kart gye aur hume jayd se jayd profit dekr fasaya gaya mere amount rupe ho gya hum soch ab apna amount apn khate transfer kr le usn kaha aap ka amount aur paid karo tab withdraw ho gya isk bad humr account ko block kr diya gya
Online Cyber Trafficking,Online Trafficking,"MY AXIS BANK ACCOUNT DEDUCT RS MR RAJ MALHOTRA MB  FROUD AND HACKING MY EMAIL ID  TRANSACTION IN MY ACCOUNT DEDUCT RS   AND  TOTAL 
MR RAJ MALHOTRA CALL FOR ME AND HE EMPLOY FOR AXIS BANK  CALL CALL ME HACKED MY MAIL AND THROUGHT NET BANKING TRANSFER THIS AMOUNT THIS PERSON HACK MY CREDIT CARDS AND MORE TRANSACTION OTP IN MY MAIL ACCESS AND THROUGHT NET BANKING SO I REQUEST THIS HACKER TRACKER AND MY AMOUNT RS  RETURN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               SO I REQUEST THIS MAN ARRESTED THIS MAN  THIS COMPLAINT GIVEN IN SARDAR POLICE ATTACHED D",axi bank account deduct rs mr raj malhotra mb froud hack email id transact account deduct rs total mr raj malhotra call employ axi bank call call hack mail throught net bank transfer amount person hack credit card transact otp mail access throught net bank request hacker tracker amount rs return request man arrest man complaint given sardar polic attach
Online Cyber Trafficking,Online Trafficking,"They were advertising about a government job and i talked about the job and they said that they will provide me the job and in return I have to pay a additional fees  rupees for the form fill up and registration and then they asked me for  rupees for security reasons and securing my job Then they wanted me to pay additional  rupees for medical report I said why would I need a medical report but they still managed a way to harras me because the lady scammer told me that if I dont do the medical report then my money would be wasted and I could lost the job Soo I paid and now this lady still wants me to pay more and more and asking me for money The scammers number is still online and they are still scamming people Sir please help me to catch this scammers Today when I asked for the report she gave me a fake report and when I said its a fake then she hung up on me and now she is not receiving my calls and in WhatsApp she is saying Chal Hatt 

I told you everything that happened please help me",advertis govern job talk job said provid job return pay addit fee rupe form fill registr ask rupe secur reason secur job want pay addit rupe medic report said would need medic report still manag way harra ladi scammer told dont medic report money would wast could lost job soo paid ladi still want pay ask money scammer number still onlin still scam peopl sir pleas help catch scammer today ask report gave fake report said fake hung receiv call whatsapp say chal hatt told everyth happen pleas help
